min_voltage,peak_kw,loss_kwh,violation_rate,service,controller,scenario,ood,scale,response,base_error,ev_error,binding_constraint,committed_kwh,realized_kwh,shortfall_kwh,firm_coverage,service_completion
0.965274782558929,3718.8430825450255,748.8323596346995,0.0,0.5180438142652731,Point bunching,14,False,0.8,0.5180438142648904,-0.014681057104304602,0.017374550453046936,,1019.8309859154931,815.4460109411345,204.38497497435856,0.0,0.8665983092541442
0.9645260723453773,3770.2294251370463,750.4814546719115,0.0,0.5180438142654793,Robust engineering,14,False,0.52,0.5180438142648904,-0.014681057104304602,0.017374550453046936,,1180.5652173913045,815.4460109411345,365.11920645016994,0.0,0.9132889010151938
0.9651888441148346,3724.741308921696,749.0079505448084,0.0,0.5180438142652892,BGFC,14,False,0.7678610443521957,0.5180438142648904,-0.014681057104304602,0.017374550453046936,,783.0884859077998,815.4460109411345,0.0,1.0,0.8719575480319232
0.9643209622226052,3702.3932772586945,678.7722277550479,0.0,1.0,Uncontrolled,15,False,0.0,0.5725684666756466,-0.07511414729755841,0.06044212717210915,,0.0,0.0,0.0,,1.0
0.9672763648845951,3499.5546743685563,671.7273702076573,0.0,0.5725684666759182,Nominal engineering,15,False,1.0,0.5725684666756466,-0.07511414729755841,0.06044212717210915,,1574.0869565217392,901.2725551097875,672.8144014119517,0.0,0.8430623240016164
0.9666852843521971,3540.1223949465843,672.8003106616893,0.0,0.572568466675986,Point bunching,15,False,0.8,0.5725684666756466,-0.07511414729755841,0.06044212717210915,,1019.8309859154931,901.2725551097875,118.5584308057056,0.0,0.874449859201293
0.9658577716068399,3596.917203755822,674.5846933839091,0.0,0.5725684666761688,Robust engineering,15,False,0.52,0.5725684666756466,-0.07511414729755841,0.06044212717210915,,1180.5652173913045,901.2725551097875,279.292662281517,0.0,0.9183924084808406
0.966590300797122,3546.6414158085327,672.9883955156699,0.0,0.5725684666760003,BGFC,15,False,0.7678610443521957,0.5725684666756466,-0.07511414729755841,0.06044212717210915,,783.0884859077998,901.2725551097875,0.0,1.0,0.8794936722096747
0.9619784532781138,3906.7073079690745,742.1620110566023,0.0,1.0,Uncontrolled,16,False,0.0,0.7462476974194017,-0.042991577172241766,0.20545099838089284,,0.0,0.0,0.0,,1.0
0.9658303287477185,3642.340949770236,732.4870005912308,0.0,0.7462476974195629,Nominal engineering,16,False,1.0,0.7462476974194017,-0.042991577172241766,0.20545099838089284,,1574.0869565217392,1174.6587668422617,399.42818967947755,0.0,0.8743245855354923
0.9650599536537976,3695.2142214100036,733.8511940001466,0.0,0.7462476974196032,Point bunching,16,False,0.8,0.7462476974194017,-0.042991577172241766,0.20545099838089284,,1019.8309859154931,1174.6587668422617,0.0,1.0,0.8994596684283938
0.9639814285223083,3769.2368017056783,736.2405440673219,0.0,0.7462476974197116,Robust engineering,16,False,0.52,0.7462476974194017,-0.042991577172241766,0.20545099838089284,,1180.5652173913045,1174.6587668422617,5.906450549042802,1.0,0.934648784478456
0.9649361583989191,3703.710680070928,734.0970292224965,0.0,0.7462476974196116,BGFC,16,False,0.7678610443521957,0.7462476974194017,-0.042991577172241766,0.20545099838089284,,783.0884859077998,1174.6587668422617,0.0,1.0,0.903498744999888
0.9600639019923846,4145.956980308256,851.8368365997864,0.0,1.0,Uncontrolled,17,False,0.0,0.7972653504463453,0.03657511925923467,0.18344758661058258,,0.0,0.0,0.0,,1.0
0.9641791131438155,3863.517063984916,841.6826028420796,0.0,0.797265350446474,Nominal engineering,17,False,1.0,0.7972653504463453,0.03657511925923467,0.18344758661058258,,1574.0869565217392,1254.9649890243254,319.12196749741383,0.0,0.8835077630803422
0.9633560709135294,3920.0050472495836,843.061925706262,0.0,0.7972653504465063,Point bunching,17,False,0.8,0.7972653504463453,0.03657511925923467,0.18344758661058258,,1019.8309859154931,1254.9649890243254,0.0,1.0,0.9068062104642737
0.9622038117911287,3999.088223820119,845.5402577814987,0.0,0.797265350446593,Robust engineering,17,False,0.52,0.7972653504463453,0.03657511925923467,0.18344758661058258,,1180.5652173913045,1254.9649890243254,0.0,1.0,0.939424036801778
